name,year,director,budget,gross,profit,roi
moonrise kingdom,2012,wes anderson,16000000.0,68264022.0,52264022.0,326.65013749999997
the impossible,2012,j.a. bayona,45000000.0,198087212.0,153087212.0,340.1938044444444
argo,2012,ben affleck,44500000.0,232325503.0,187825503.0,422.07978202247193
the twilight saga: breaking dawn - part 2,2012,bill condon,120000000.0,829747654.0,709747654.0,591.4563783333333
jack reacher,2012,christopher mcquarrie,60000000.0,218340595.0,158340595.0,263.9009916666667
zero dark thirty,2012,kathryn bigelow,40000000.0,132820716.0,92820716.0,232.05179
cloud atlas,2012,tom tykwer,102000000.0,130482868.0,28482868.0,27.924380392156863
skyfall,2012,sam mendes,200000000.0,1108569499.0,908569499.0,454.28474950000003
the perks of being a wallflower,2012,stephen chbosky,13000000.0,33384127.0,20384127.0,156.80097692307692
the amazing spider-man,2012,marc webb,230000000.0,757930663.0,527930663.0,229.53507086956523
les misérables,2012,tom hooper,61000000.0,441809770.0,380809770.0,624.2783114754099
silver linings playbook,2012,david o. russell,21000000.0,236412453.0,215412453.0,1025.7735857142857
snow white and the huntsman,2012,rupert sanders,170000000.0,396592829.0,226592829.0,133.2898994117647
the master,2012,paul thomas anderson,32000000.0,28258060.0,-3741940.0,-11.6935625
looper,2012,rian johnson,30000000.0,176506819.0,146506819.0,488.35606333333334
killing them softly,2012,andrew dominik,15000000.0,37930465.0,22930465.0,152.86976666666666
flight,2012,robert zemeckis,31000000.0,161772375.0,130772375.0,421.84637096774196
21 jump street,2012,phil lord,42000000.0,201585328.0,159585328.0,379.96506666666664
ted,2012,seth macfarlane,50000000.0,549368315.0,499368315.0,998.73663
sinister,2012,scott derrickson,3000000.0,82515113.0,79515113.0,2650.5037666666667
this means war,2012,mcg,65000000.0,156491279.0,91491279.0,140.75581384615384
that's my boy,2012,sean anders,70000000.0,57719093.0,-12280907.0,-17.54415285714286
lincoln,2012,steven spielberg,65000000.0,275293450.0,210293450.0,323.5283846153846
brave,2012,mark andrews,185000000.0,538983207.0,353983207.0,191.34227405405406
the place beyond the pines,2012,derek cianfrance,15000000.0,47052899.0,32052899.0,213.6859933333333
dredd,2012,pete travis,50000000.0,41037742.0,-8962258.0,-17.924515999999997
dark shadows,2012,tim burton,150000000.0,245527149.0,95527149.0,63.684766
john carter,2012,andrew stanton,250000000.0,284139100.0,34139100.0,13.65564
battleship,2012,peter berg,209000000.0,303025485.0,94025485.0,44.98827033492823
magic mike,2012,steven soderbergh,7000000.0,167739961.0,160739961.0,2296.2851571428573
hotel transylvania,2012,genndy tartakovsky,85000000.0,358375603.0,273375603.0,321.61835647058825
lawless,2012,john hillcoat,26000000.0,55404207.0,29404207.0,113.09310384615385
spring breakers,2012,harmony korine,5000000.0,32170399.0,27170399.0,543.4079800000001
underworld: awakening,2012,måns mårlind,70000000.0,160112671.0,90112671.0,128.73238714285716
piranha 3dd,2012,john gulager,5000000.0,8518634.0,3518634.0,70.37268
safe house,2012,daniel espinosa,85000000.0,208076205.0,123076205.0,144.79553529411763
seeking a friend for the end of the world,2012,lorene scafaria,10000000.0,11681781.0,1681781.0,16.81781
the bourne legacy,2012,tony gilroy,125000000.0,276144750.0,151144750.0,120.91579999999999
abraham lincoln: vampire hunter,2012,timur bekmambetov,69000000.0,116471580.0,47471580.0,68.79939130434782
wreck-it ralph,2012,rich moore,165000000.0,471222889.0,306222889.0,185.5896296969697
total recall,2012,len wiseman,125000000.0,198467168.0,73467168.0,58.7737344
project x,2012,nima nourizadeh,12000000.0,102731865.0,90731865.0,756.098875
american reunion,2012,jon hurwitz,50000000.0,234989584.0,184989584.0,369.979168
savages,2012,oliver stone,45000000.0,82966152.0,37966152.0,84.36922666666666
life of pi,2012,ang lee,120000000.0,609016565.0,489016565.0,407.51380416666666
anna karenina,2012,joe wright,40600000.0,68929150.0,28329150.0,69.77623152709359
resident evil: retribution,2012,paul w.s. anderson,65000000.0,240159255.0,175159255.0,269.4757769230769
men in black 3,2012,barry sonnenfeld,225000000.0,624026776.0,399026776.0,177.34523377777776
journey 2: the mysterious island,2012,brad peyton,79000000.0,335260290.0,256260290.0,324.3801139240506
seven psychopaths,2012,martin mcdonagh,15000000.0,32226382.0,17226382.0,114.84254666666666
rock of ages,2012,adam shankman,75000000.0,59418613.0,-15581387.0,-20.775182666666666
the dictator,2012,larry charles,65000000.0,179379533.0,114379533.0,175.9685123076923
the watch,2012,akiva schaffer,68000000.0,68267862.0,267862.0,0.3939147058823529
the expendables 2,2012,simon west,100000000.0,314975955.0,214975955.0,214.97595500000003
safety not guaranteed,2012,colin trevorrow,750000.0,4424699.0,3674699.0,489.9598666666667
chronicle,2012,josh trank,12000000.0,126636097.0,114636097.0,955.3008083333333
red dawn,2012,dan bradley,65000000.0,50950296.0,-14049704.0,-21.61492923076923
end of watch,2012,david ayer,7000000.0,55078146.0,48078146.0,686.8306571428571
wrath of the titans,2012,jonathan liebesman,150000000.0,301970083.0,151970083.0,101.31338866666665
mud,2012,jeff nichols,10000000.0,32613173.0,22613173.0,226.13173
the lorax,2012,chris renaud,70000000.0,348840316.0,278840316.0,398.34330857142857
man on a ledge,2012,asger leth,42000000.0,47636031.0,5636031.0,13.41912142857143
diary of a wimpy kid: dog days,2012,david bowers,22000000.0,77229695.0,55229695.0,251.0440681818182
the lucky one,2012,scott hicks,25000000.0,99357138.0,74357138.0,297.428552
rise of the guardians,2012,peter ramsey,145000000.0,306941670.0,161941670.0,111.68391034482758
the iceman,2012,ariel vromen,10000000.0,4552970.0,-5447030.0,-54.4703
maniac,2012,franck khalfoun,6000000.0,2631275.0,-3368725.0,-56.14541666666667
madagascar 3: europe's most wanted,2012,eric darnell,145000000.0,746921274.0,601921274.0,415.11812
the five-year engagement,2012,nicholas stoller,30000000.0,54169363.0,24169363.0,80.56454333333333
house at the end of the street,2012,mark tonderai,10000000.0,44287131.0,34287131.0,342.87131
the sessions,2012,ben lewin,1000000.0,10656155.0,9656155.0,965.6155
the woman in black,2012,james watkins,17000000.0,128955898.0,111955898.0,658.5641058823529
the three stooges,2012,bobby farrelly,30000000.0,54819301.0,24819301.0,82.73100333333333
think like a man,2012,tim story,12000000.0,96070507.0,84070507.0,700.5875583333333
the vow,2012,michael sucsy,30000000.0,196114570.0,166114570.0,553.7152333333333
taken 2,2012,olivier megaton,45000000.0,376152455.0,331152455.0,735.8943444444445
compliance,2012,craig zobel,270000.0,592116.0,322116.0,119.30222222222223
the company you keep,2012,robert redford,2000000.0,20014680.0,18014680.0,900.7339999999999
hit and run,2012,david palmer,2000000.0,16816647.0,14816647.0,740.83235
act of valor,2012,mike mccoy,12000000.0,82499399.0,70499399.0,587.4949916666667
passion,2012,brian de palma,20000000.0,713616.0,-19286384.0,-96.43192
on the road,2012,walter salles,25000000.0,9617377.0,-15382623.0,-61.530492
bullet to the head,2012,walter hill,45000000.0,21947209.0,-23052791.0,-51.22842444444444
lol,2012,lisa azuelos,11000000.0,10578643.0,-421357.0,-3.8305181818181824
the first time,2012,jonathan kasdan,2000000.0,92654.0,-1907346.0,-95.3673
ice age: continental drift,2012,steve martino,95000000.0,877244782.0,782244782.0,823.4155599999999
no one lives,2012,ryûhei kitamura,2900000.0,1048704.0,-1851296.0,-63.83779310344827
mirror mirror,2012,tarsem singh,85000000.0,183018522.0,98018522.0,115.31590823529412
about cherry,2012,stephen elliott,2500000.0,8315.0,-2491685.0,-99.6674
hitchcock,2012,sacha gervasi,15700000.0,27039669.0,11339669.0,72.22719108280255
the lords of salem,2012,rob zombie,1500000.0,1544989.0,44989.0,2.9992666666666667
step up revolution,2012,scott speer,33000000.0,140470746.0,107470746.0,325.6689272727273
ruby sparks,2012,jonathan dayton,8000000.0,9368803.0,1368803.0,17.1100375
the paperboy,2012,lee daniels,12500000.0,3783865.0,-8716135.0,-69.72908
the possession,2012,ole bornedal,14000000.0,85446075.0,71446075.0,510.3291071428571
silent hill: revelation,2012,m.j. bassett,20000000.0,55362705.0,35362705.0,176.813525
safe,2012,boaz yakin,30000000.0,41564670.0,11564670.0,38.5489
the brass teapot,2012,ramaa mosley,900000.0,245027.0,-654973.0,-72.77477777777777
alex cross,2012,rob cohen,35000000.0,34618867.0,-381133.0,-1.0889514285714286
amour,2012,michael haneke,8900000.0,29664140.0,20764140.0,233.30494382022474
what to expect when you're expecting,2012,kirk jones,40000000.0,84384002.0,44384002.0,110.96000500000001
trouble with the curve,2012,robert lorenz,30000000.0,48963137.0,18963137.0,63.21045666666667
here comes the boom,2012,frank coraci,42000000.0,73100172.0,31100172.0,74.04802857142857
the collection,2012,marcus dunstan,7500000.0,9929706.0,2429706.0,32.39608
paranorman,2012,chris butler,60000000.0,107139399.0,47139399.0,78.565665
contraband,2012,baltasar kormákur,25000000.0,96262212.0,71262212.0,285.048848
arbitrage,2012,nicholas jarecki,12000000.0,35485056.0,23485056.0,195.7088
the man with the iron fists,2012,rza,15000000.0,20546518.0,5546518.0,36.97678666666667
cosmopolis,2012,david cronenberg,20500000.0,7029095.0,-13470905.0,-65.71173170731709
the campaign,2012,jay roach,95000000.0,104907746.0,9907746.0,10.429206315789475
frankenweenie,2012,tim burton,39000000.0,81493846.0,42493846.0,108.95857948717949
the guilt trip,2012,anne fletcher,40000000.0,41863726.0,1863726.0,4.659315
stand up guys,2012,fisher stevens,15000000.0,5072654.0,-9927346.0,-66.18230666666666
deadfall,2012,stefan ruzowitzky,12000000.0,1946254.0,-10053746.0,-83.78121666666667
the words,2012,brian klugman,6000000.0,15950164.0,9950164.0,165.83606666666665
universal soldier: day of reckoning,2012,john hyams,10000000.0,1402307.0,-8597693.0,-85.97693
promised land,2012,gus van sant,15000000.0,11039031.0,-3960969.0,-26.40646
beasts of the southern wild,2012,benh zeitlin,1800000.0,21107746.0,19307746.0,1072.6525555555556
red tails,2012,anthony hemingway,58000000.0,50365498.0,-7634502.0,-13.16293448275862
the cold light of day,2012,mabrouk el mechri,20000000.0,16863583.0,-3136417.0,-15.682085
the apparition,2012,todd lincoln,17000000.0,11350665.0,-5649335.0,-33.231382352941175
lockout,2012,james mather,20000000.0,32948113.0,12948113.0,64.740565
chasing mavericks,2012,michael apted,20000000.0,7942116.0,-12057884.0,-60.28942000000001
one for the money,2012,julie anne robinson,40000000.0,38084162.0,-1915838.0,-4.789595
bachelorette,2012,leslye headland,3000000.0,12128575.0,9128575.0,304.2858333333333
lay the favorite,2012,stephen frears,26350000.0,1577272.0,-24772728.0,-94.01414800759014
parental guidance,2012,andy fickman,25000000.0,119772232.0,94772232.0,379.088928
the raven,2012,james mcteigue,26000000.0,29699345.0,3699345.0,14.228250000000001
liberal arts,2012,josh radnor,2000000.0,1150681.0,-849319.0,-42.46595
stolen,2012,simon west,35000000.0,17415418.0,-17584582.0,-50.241662857142856
kon-tiki,2012,joachim rønning,16600000.0,22842887.0,6242887.0,37.60775301204819
paranormal activity 4,2012,henry joost,5000000.0,142802657.0,137802657.0,2756.05314
quartet,2012,dustin hoffman,11000000.0,59520298.0,48520298.0,441.0936181818182
playing for keeps,2012,gabriele muccino,35000000.0,30962335.0,-4037665.0,-11.536185714285715
upside down,2012,juan solanas,60000000.0,22187813.0,-37812187.0,-63.020311666666665
the odd life of timothy green,2012,peter hedges,25000000.0,56012642.0,31012642.0,124.050568
premium rush,2012,david koepp,35000000.0,31083599.0,-3916401.0,-11.189717142857143
not fade away,2012,david chase,20000000.0,636399.0,-19363601.0,-96.818005
disconnect,2012,henry alex rubin,10000000.0,3428048.0,-6571952.0,-65.71952
the pirates! band of misfits,2012,peter lord,55000000.0,123054041.0,68054041.0,123.73461999999999
chernobyl diaries,2012,bradley parker,1000000.0,38390020.0,37390020.0,3739.002
talaash,2012,reema kagti,7395080.0,5277766.0,-2117314.0,-28.63138735483592
hope springs,2012,david frankel,30000000.0,114281051.0,84281051.0,280.93683666666664
people like us,2012,alex kurtzman,16000000.0,12558931.0,-3441069.0,-21.50668125
vamps,2012,amy heckerling,16000000.0,92748.0,-15907252.0,-99.42032499999999
a thousand words,2012,brian robbins,40000000.0,22044277.0,-17955723.0,-44.8893075
escape from planet earth,2012,cal brunker,40000000.0,74939189.0,34939189.0,87.3479725
"for a good time, call...",2012,jamie travis,850000.0,1386088.0,536088.0,63.06917647058824
big miracle,2012,ken kwapis,40000000.0,24740061.0,-15259939.0,-38.1498475
what maisie knew,2012,scott mcgehee,6000000.0,2711379.0,-3288621.0,-54.81035
the devil inside,2012,william brent bell,1000000.0,101758490.0,100758490.0,10075.849
cocktail,2012,homi adajania,7980000.0,2724695.0,-5255305.0,-65.85595238095237
fun size,2012,josh schwartz,14000000.0,11417362.0,-2582638.0,-18.447414285714288
robot & frank,2012,jake schreier,2500000.0,4806423.0,2306423.0,92.25692
the wolf of wall street,2013,martin scorsese,100000000.0,392000694.0,292000694.0,292.000694
iron man 3,2013,shane black,200000000.0,1214811252.0,1014811252.0,507.405626
the conjuring,2013,james wan,20000000.0,320290989.0,300290989.0,1501.454945
prisoners,2013,denis villeneuve,46000000.0,122126687.0,76126687.0,165.49279782608696
thor: the dark world,2013,alan taylor,170000000.0,644783140.0,474783140.0,279.2842
the purge,2013,james demonaco,3000000.0,89328627.0,86328627.0,2877.6209000000003
grown ups 2,2013,dennis dugan,80000000.0,246984278.0,166984278.0,208.73034750000002
fast & furious 6,2013,justin lin,160000000.0,788680968.0,628680968.0,392.92560499999996
gravity,2013,alfonso cuarón,100000000.0,723192705.0,623192705.0,623.192705
about time,2013,richard curtis,12000000.0,87100449.0,75100449.0,625.837075
the hobbit: the desolation of smaug,2013,peter jackson,225000000.0,959007513.0,734007513.0,326.2255613333333
man of steel,2013,zack snyder,225000000.0,668045518.0,443045518.0,196.9091191111111
under the skin,2013,jonathan glazer,13300000.0,5866389.0,-7433611.0,-55.89181203007519
only lovers left alive,2013,jim jarmusch,7000000.0,7609187.0,609187.0,8.70267142857143
her,2013,spike jonze,23000000.0,48517427.0,25517427.0,110.94533478260871
snowpiercer,2013,bong joon ho,39200000.0,86758912.0,47558912.0,121.3237551020408
we're the millers,2013,rawson marshall thurber,37000000.0,269994119.0,232994119.0,629.7138351351351
kick-ass 2,2013,jeff wadlow,28000000.0,60795985.0,32795985.0,117.12851785714287
frozen,2013,chris buck,150000000.0,1281508100.0,1131508100.0,754.3387333333334
the great gatsby,2013,baz luhrmann,105000000.0,353642274.0,248642274.0,236.8021657142857
american hustle,2013,david o. russell,40000000.0,251171807.0,211171807.0,527.9295175
the green inferno,2013,eli roth,5000000.0,12666449.0,7666449.0,153.32898
rush,2013,ron howard,38000000.0,96983009.0,58983009.0,155.2184447368421
monsters university,2013,dan scanlon,200000000.0,743559645.0,543559645.0,271.7798225
don jon,2013,joseph gordon-levitt,3000000.0,39439355.0,36439355.0,1214.6451666666667
now you see me,2013,louis leterrier,75000000.0,351723989.0,276723989.0,368.9653186666667
oblivion,2013,joseph kosinski,120000000.0,286168572.0,166168572.0,138.47381000000001
identity thief,2013,seth gordon,35000000.0,173965010.0,138965010.0,397.0428857142857
star trek into darkness,2013,j.j. abrams,190000000.0,467365246.0,277365246.0,145.98170842105262
the hunger games: catching fire,2013,francis lawrence,130000000.0,865011746.0,735011746.0,565.3936507692308
homefront,2013,gary fleder,22000000.0,48449416.0,26449416.0,120.22461818181817
movie 43,2013,directors,6000000.0,32443111.0,26443111.0,440.71851666666663
world war z,2013,marc forster,190000000.0,540455876.0,350455876.0,184.4504610526316
12 years a slave,2013,steve mcqueen,20000000.0,187733202.0,167733202.0,838.66601
g.i. joe: retaliation,2013,jon m. chu,130000000.0,375740705.0,245740705.0,189.03131153846152
dallas buyers club,2013,jean-marc vallée,5000000.0,55736588.0,50736588.0,1014.7317599999999
the secret life of walter mitty,2013,ben stiller,90000000.0,188133322.0,98133322.0,109.03702444444446
pacific rim,2013,guillermo del toro,190000000.0,411002906.0,221002906.0,116.31731894736843
the croods,2013,kirk demicco,135000000.0,587205319.0,452205319.0,334.96690296296293
this is the end,2013,evan goldberg,32000000.0,126041322.0,94041322.0,293.87913125
the way way back,2013,nat faxon,5000000.0,26474920.0,21474920.0,429.49840000000006
the internship,2013,shawn levy,58000000.0,93492844.0,35492844.0,61.194558620689655
elysium,2013,neill blomkamp,115000000.0,286140700.0,171140700.0,148.818
hansel & gretel: witch hunters,2013,tommy wirkola,50000000.0,226349749.0,176349749.0,352.699498
captain phillips,2013,paul greengrass,55000000.0,218791811.0,163791811.0,297.8032927272727
evil dead,2013,fede alvarez,17000000.0,97542952.0,80542952.0,473.7820705882353
white house down,2013,roland emmerich,150000000.0,205366737.0,55366737.0,36.911158
olympus has fallen,2013,antoine fuqua,70000000.0,170270201.0,100270201.0,143.2431442857143
lone survivor,2013,peter berg,40000000.0,154802912.0,114802912.0,287.00728
oz the great and powerful,2013,sam raimi,215000000.0,493311825.0,278311825.0,129.44736046511628
pain & gain,2013,michael bay,26000000.0,87305549.0,61305549.0,235.79057307692307
oldboy,2013,spike lee,30000000.0,5186767.0,-24813233.0,-82.71077666666666
out of the furnace,2013,scott cooper,22000000.0,15661554.0,-6338446.0,-28.81111818181818
coherence,2013,james ward byrkit,50000.0,139745.0,89745.0,179.48999999999998
ender's game,2013,gavin hood,110000000.0,125544024.0,15544024.0,14.130930909090909
anchorman 2: the legend continues,2013,adam mckay,50000000.0,173649931.0,123649931.0,247.299862
the world's end,2013,edgar wright,20000000.0,46091271.0,26091271.0,130.456355
stoker,2013,park chan-wook,12000000.0,12077441.0,77441.0,0.6453416666666666
the mortal instruments: city of bones,2013,harald zwart,60000000.0,95396573.0,35396573.0,58.99428833333333
mama,2013,andy muschietti,15000000.0,146428180.0,131428180.0,876.1878666666667
riddick,2013,david twohy,38000000.0,98337295.0,60337295.0,158.78235526315788
a good day to die hard,2013,john moore,92000000.0,304654182.0,212654182.0,231.14585
escape plan,2013,mikael håfström,50000000.0,137328301.0,87328301.0,174.656602
the wolverine,2013,james mangold,120000000.0,414828246.0,294828246.0,245.690205
texas chainsaw,2013,john luessenhop,20000000.0,47340586.0,27340586.0,136.70293
despicable me 2,2013,pierre coffin,76000000.0,970766005.0,894766005.0,1177.3236907894736
47 ronin,2013,carl rinsch,175000000.0,151783839.0,-23216161.0,-13.266377714285715
adore,2013,anne fontaine,16000000.0,1575749.0,-14424251.0,-90.15156875
machete kills,2013,robert rodriguez,20000000.0,17496820.0,-2503180.0,-12.515899999999998
warm bodies,2013,jonathan levine,35000000.0,116980662.0,81980662.0,234.23046285714287
percy jackson: sea of monsters,2013,thor freudenthal,90000000.0,199850315.0,109850315.0,122.05590555555557
blue jasmine,2013,woody allen,18000000.0,99104804.0,81104804.0,450.5822444444444
safe haven,2013,lasse hallström,28000000.0,97594140.0,69594140.0,248.5505
gangster squad,2013,ruben fleischer,60000000.0,105200903.0,45200903.0,75.33483833333334
august: osage county,2013,john wells,25000000.0,74188937.0,49188937.0,196.75574799999998
locke,2013,steven knight,2000000.0,5090608.0,3090608.0,154.53040000000001
before midnight,2013,richard linklater,3000000.0,20994648.0,17994648.0,599.8216
begin again,2013,john carney,8000000.0,65652908.0,57652908.0,720.66135
oculus,2013,mike flanagan,5000000.0,44459951.0,39459951.0,789.19902
the counselor,2013,ridley scott,25000000.0,71009334.0,46009334.0,184.037336
parker,2013,taylor hackford,35000000.0,46922566.0,11922566.0,34.06447428571428
the call,2013,brad anderson,13000000.0,68572631.0,55572631.0,427.48177692307695
scary movie v,2013,malcolm d. lee,20000000.0,78378744.0,58378744.0,291.89372
r.i.p.d.,2013,robert schwentke,130000000.0,78324220.0,-51675780.0,-39.750600000000006
inside llewyn davis,2013,ethan coen,11000000.0,32960249.0,21960249.0,199.63862727272726
the to do list,2013,maggie carey,1500000.0,3909596.0,2409596.0,160.6397333333333
carrie,2013,kimberly peirce,30000000.0,84790678.0,54790678.0,182.63559333333333
the lone ranger,2013,gore verbinski,215000000.0,260502115.0,45502115.0,21.16377441860465
the host,2013,andrew niccol,40000000.0,63365859.0,23365859.0,58.41464750000001
turbo,2013,david soren,135000000.0,282570682.0,147570682.0,109.3116162962963
what if,2013,michael dowse,11000000.0,8526288.0,-2473712.0,-22.488290909090907
2 guns,2013,baltasar kormákur,61000000.0,131940411.0,70940411.0,116.29575573770492
enough said,2013,nicole holofcener,8000000.0,25288872.0,17288872.0,216.11090000000002
side effects,2013,steven soderbergh,30000000.0,63414135.0,33414135.0,111.38045000000001
the heat,2013,paul feig,43000000.0,229930771.0,186930771.0,434.7227232558139
insidious: chapter 2,2013,james wan,5000000.0,161919318.0,156919318.0,3138.38636
redemption,2013,steven knight,20000000.0,12671109.0,-7328891.0,-36.644455
belle,2013,amma asante,10900000.0,16607575.0,5707575.0,52.36307339449541
after earth,2013,m. night shyamalan,130000000.0,243611982.0,113611982.0,87.3938323076923
lee daniels' the butler,2013,lee daniels,30000000.0,177313795.0,147313795.0,491.0459833333333
